tag,game_id,winner,white,black,half_turns,engine1_pieces,engine2_pieces,engine1_time,engine2_time,end_state
turbo2_6_8000,25,2,1,2,106,4,5,120.66,424.49,3Q4/8/5p2/2k2P2/p7/P1n5/r7/K7 w - - 1 54
turbo2_6_8000,26,2,2,1,59,9,11,126.93,240.27,r1b2b2/pppk1Np1/4QnB1/P3R1B1/8/7P/1P3PP1/6K1 b - - 2 30
turbo2_6_8000,27,0,1,2,90,13,9,64.97,360.33,2rk1r2/p5pp/1p2Q3/2P4b/4P2q/1P6/1P1P1P1P/R1B1K1NR w K - 49 46
turbo2_6_8000,28,2,2,1,41,11,13,85.69,168.15,R2k1rnr/4bppp/2Q1p1q1/3pP3/3P4/2P2N1P/1P3PP1/2B1R1K1 b - - 2 21
turbo2_6_8000,29,1,1,2,107,11,2,107.49,424.44,8/2B1Qk2/2N5/7n/2PP4/7P/1PK2P1P/6R1 b - - 8 54
turbo2_6_8000,30,1,2,1,116,11,2,101.51,464.53,8/1P1pn2p/k4p2/5b2/3p1np1/8/6r1/2r4K w - - 1 59
turbo2_6_8000,31,1,1,2,91,11,3,52.40,360.36,5R2/8/6R1/3p4/p2P1k2/1P1PN2P/P4P1P/6K1 b - - 1 46
turbo2_6_8000,32,1,2,1,88,11,2,86.48,352.36,2kr3r/1pp3p1/4p2p/5p2/8/2R5/4q3/3q3K w - - 0 45
turbo2_6_8000,33,1,1,2,65,9,6,82.91,256.28,Q2Q4/2k5/6p1/pp5p/8/1P2p1P1/P1NP4/R6K b - - 1 33
turbo2_6_8000,34,1,2,1,48,13,7,42.82,192.18,2b1k2r/1ppp1p1p/7p/8/1b3n1P/5N2/4nPP1/1q1K1B1R w k - 2 25
turbo2_6_8000,35,1,1,2,83,10,4,124.58,328.34,8/1R3pr1/2R5/rk2N3/8/1P4P1/P2P2PP/6K1 b - - 20 42
