tag,game_id,winner,white,black,half_turns,engine1_pieces,engine2_pieces,engine1_time,engine2_time,end_state
turbo3_timed_nobook_10000.csv,16,1,2,1,78,12,3,389.50,389.59,2r2rk1/pp4p1/1b1n2p1/8/5P2/2pKRb2/3q4/8 w - - 0 40
turbo3_timed_nobook_10000.csv,17,1,1,2,75,9,3,379.55,369.62,1Q6/k7/1R3B2/8/4p2p/P1K2P2/6PP/6R1 b - - 2 38
turbo3_timed_nobook_10000.csv,18,1,2,1,56,9,4,279.66,279.71,3q1rk1/8/8/p3p1p1/P7/3p4/5nPP/2r3K1 w - - 0 29
turbo3_timed_nobook_10000.csv,19,2,1,2,50,9,11,249.68,249.70,2k5/1ppb4/p7/3p1Pr1/4nP2/1PP1nK1r/P3Bb2/RN6 w - - 4 26
turbo3_timed_nobook_10000.csv,20,2,2,1,89,6,8,439.41,449.47,b1Q5/p1kp4/p2N4/2PPp3/1P2P3/4KP2/8/8 b - - 2 45
turbo3_timed_nobook_10000.csv,21,1,1,2,91,10,2,459.39,449.45,3k2R1/8/2p5/2N1BN2/4P1P1/3P4/2P2P2/4K3 b - - 2 46
turbo3_timed_nobook_10000.csv,22,1,2,1,72,12,2,359.56,359.55,2k3n1/1ppb2p1/p5p1/P2p4/3p4/8/r7/3K1r2 w - - 3 37
turbo3_timed_nobook_10000.csv,23,1,1,2,75,9,4,379.48,369.54,2r5/7R/5Rp1/p1P1N3/5P2/7k/P1P2K1P/8 b - - 6 38
turbo3_timed_nobook_10000.csv,24,1,2,1,64,10,6,319.58,319.60,4r1kr/p4ppp/1p5P/3P4/P4qq1/7K/5PB1/8 w - - 4 33
turbo3_timed_nobook_10000.csv,25,1,1,2,53,13,5,269.66,259.68,3k1N2/2pQ4/p7/3pp3/1P6/2PPP2P/P3K1P1/RNB5 b - - 1 27
turbo3_timed_nobook_10000.csv,26,1,2,1,62,12,7,309.58,309.67,3r4/1bp2kpp/1p2p3/1P6/6n1/1R2Kpq1/1PQ5/r1B2B2 w - - 2 32
turbo3_timed_nobook_10000.csv,27,1,1,2,69,11,7,349.53,339.58,r6k/5RQ1/1pp5/p1p2p2/8/NPP4P/P4PP1/2R3K1 b - - 2 35
turbo3_timed_nobook_10000.csv,28,1,2,1,94,8,3,469.45,469.38,1r4k1/p5Pp/2p2p2/8/6P1/6K1/5q2/5q2 w - - 1 48
turbo3_timed_nobook_10000.csv,29,1,1,2,75,10,4,379.51,369.56,1R1k4/5Q2/8/p2p4/2P1p3/2P1P1P1/7P/K5NR b - - 1 38
turbo3_timed_nobook_10000.csv,30,1,2,1,62,11,6,309.57,309.59,4k2r/1bp3pp/5p1n/4p3/3n1K2/4P1PP/1NR4q/8 w k - 0 32
turbo3_timed_nobook_10000.csv,31,1,1,2,75,12,2,379.48,369.56,5R1k/4R2p/2Q5/4P1N1/8/P3P3/2P3PP/2B4K b - - 2 38
turbo3_timed_nobook_10000.csv,32,1,2,1,70,9,3,349.54,349.66,8/p2n1kp1/1p2p3/P4p2/8/1P6/5q2/1K5r w - - 3 36
turbo3_timed_nobook_10000.csv,33,1,1,2,101,11,3,509.37,499.35,3k1R2/r5R1/8/8/2n1P3/P1P1PP2/P4P1P/7K b - - 10 51
turbo3_timed_nobook_10000.csv,34,1,2,1,78,10,6,389.50,389.53,7r/1p2n1p1/p3k1n1/4p3/P7/1P4P1/2P2PK1/3q3q w - - 0 40
turbo3_timed_nobook_10000.csv,35,1,1,2,93,11,3,469.49,459.42,7Q/1b1q4/5Rk1/8/3P1P2/1P6/P1P3PP/R5K1 b - - 8 47
turbo3_timed_nobook_10000.csv,36,1,2,1,72,10,3,359.74,359.66,5r2/2k1n2p/2p1B1p1/8/4p1p1/8/1r4q1/Q6K w - - 2 37
turbo3_timed_nobook_10000.csv,37,1,1,2,69,12,5,349.61,339.64,8/4R1r1/2PP2p1/1Q3k2/4Np1p/5P2/PP4PP/R5K1 b - - 4 35
turbo3_timed_nobook_10000.csv,38,2,2,1,41,12,13,199.72,209.73,rn1N1Q1r/pppbn3/3k3p/P2pB3/3P4/2P5/1P3P1P/RN2KB1q b Q - 0 21
turbo3_timed_nobook_10000.csv,39,2,1,2,62,10,11,309.60,309.55,r7/1pNk1pp1/8/p7/2P4p/3nq1rN/PP4bP/R2Q1K1R w - - 4 32
turbo3_timed_nobook_10000.csv,40,2,2,1,67,7,6,329.54,339.52,rn6/p1p4p/2q5/6Qk/8/3BB3/P4P2/K7 b - - 2 34
turbo3_timed_nobook_10000.csv,41,1,1,2,59,13,7,299.56,289.57,3q1r1k/6Q1/1r3p2/B3p3/2PbP3/1P1PP1R1/2P3PP/R5K1 b - - 8 30
